post_id,external_post_id,platform_name,page_name,content_type,full_date,reach,engagement_count,engagement_rate,virality_score,caption,loaded_comment_count,positive_comment_count,sentiment_ratio
395,_WXNzEKCx5A,youtube,Trung Nguyên Legend,video,2026-04-18,113,3,2.6549,0.0,Diễn đàn Di sản Cà phê Thế giới - Từ những truyền thống đa dạng đến di sản sống chung của nhân loại,0,0,
589,-Xw-izTabxg,youtube,Cheese Coffee,video,2022-11-11,104,3,2.8846,0.0,Không gian chi nhánh Hoa Lan | Cheese Coffee,0,0,
596,3us30oT-BoU,youtube,KOI Thé Việt Nam,video,2017-11-15,170,3,1.7647,0.0,KOI YOUR DAILY BEAT,0,0,
47,8Jf1K_DZJuE,youtube,Phuc Long,video,2026-03-10,718,3,0.4178,0.0,✨BÁNH MỚI NGON “LÀNH” - MỜI BẠN GHÉ CHƠI🍰,0,0,
584,yHtKcQSzAH4,youtube,Cheese Coffee,video,2022-11-19,192,3,1.5625,0.0,Những góc sống ảo ở chi nhánh Gigamall | Cheese Coffee,0,0,
580,PHXTW0v3wT8,youtube,Cheese Coffee,video,2022-12-08,142,3,2.1127,0.0,Tuần lễ mint | Cheese Coffee,0,0,
574,49TCla3T39s,youtube,Cheese Coffee,video,2026-03-27,24,3,12.5,0.0,CHEESE COFFEE - 500 anh em HOMIES đến từ 23 Cửa hàng,0,0,
404,hOLGpb9l-LA,youtube,Trung Nguyên Legend,video,2026-04-08,131,3,2.2901,0.0,Nhật ký Hành trình Từ Trái Tim: Hun đúc khát vọng lớn nơi vùng cao Tây Bắc,1,0,0.0
566,MMCz4X7hNPA,youtube,Cong Caphe,video,2018-06-20,408,3,0.7353,0.0,Cộng đón TRUNG THU | Lunar New Year at Cộng | CỘNG CAPHE,0,0,
43,2VkksKBUe4Y,youtube,Phuc Long,video,2026-03-12,321,2,0.6231,0.0,Bộ Sưu Tập Nước Chạm Vị Tết Vui,0,0,
27,8VyJ5HBISgE,youtube,Phuc Long,video,2026-05-10,230,2,0.8696,0.0,"Nạp đầy 100%  năng lượng tươi mới cùng ""Hội Mơ Đào"" 🍑⚡️",0,0,
136,vLq372t7tsM,youtube,Highlands Coffee Vietnam,video,2019-11-04,1378,2,0.1451,0.0,ĐẠI TIỆC HIGHLANDS COFFEE 20 NĂM - GẮN KẾT NIỀM TỰ HÀO ĐẤT VIỆT,0,0,
188,D99iyDxshhQ,youtube,Phuc Long,video,2026-05-26,291,2,0.6873,0.0,Sinh nhật Phúc Long 58 Năm tại Flagship Phoenix,0,0,
396,-AcBKzZITkg,youtube,Trung Nguyên Legend,video,2026-04-16,89,2,2.2472,0.0,Nhật ký Hành trình Từ Trái Tim: Hun đúc khát vọng vươn lên cho thế hệ trẻ nơi địa đầu Tổ quốc,0,0,
551,B3zaiFUgkDA,youtube,Cong Caphe,video,2019-03-08,691,2,0.2894,0.0,CỘNG CHÚC MỪNG NGÀY 8/3 | CỘNG CAPHE,0,0,
1080,A0xYAkIfjpQ,youtube,Trung Nguyên Legend,video,2024-02-06,366,2,0.5464,0.0,Eugénia das Neves - Miss Grand International 2023 trải nghiệm khu du lịch sinh thái Thác Dray Nur,0,0,
578,BzOv05p8dUY,youtube,Cheese Coffee,video,2026-01-28,182,2,1.0989,0.0,CHEESE COFFEE VISUALIZE - WORK RECAP ONE YEAR LATER,0,0,
582,Ftga5m3N9C0,youtube,Cheese Coffee,video,2022-11-23,131,2,1.5267,0.0,Almond Bon Bon Milk Tea | Cheese Coffee,0,0,
952,lEzdrAThynw,youtube,Trung Nguyên Legend,video,2025-05-06,376,2,0.5319,0.0,TRUNG NGUYÊN LEGEND – DẤU ẤN DI SẢN CÀ PHÊ VIỆT TẠI CỐ ĐÔ HUẾ,0,0,
586,YLpS5QoC2oQ,youtube,Cheese Coffee,video,2022-11-18,256,2,0.7813,0.0,Câu thần chú để vào Gigamall vào sáng sớm | Cheese Coffee,0,0,
590,Zzq6WU96CbY,youtube,Cheese Coffee,video,2022-11-10,173,2,1.1561,0.0,"Black is not a color, it's a lifestyle | Cheese Coffee",0,0,
540,K17VQnjAN84,youtube,Cong Caphe,video,2025-09-25,67,1,1.4925,0.0,Trưng bày ảnh Cộng - Hoạt động sinh nhật Cộng 18 tuổi,0,0,
26,klgwuxuQ39U,youtube,Phuc Long,video,2026-05-19,242,1,0.4132,0.0,Cốc cốc... sinh nhật tới rồi cùng mở tiệc thôi🤫#PhúcLong #HươngSắcVịNghệ #PhúcLong58Năm,0,0,
30,Rs7VqPM9FdA,youtube,Phuc Long,video,2026-05-05,181,1,0.5525,0.0,Phúc Long Waterbus Thủ Thiêm,0,0,
31,L8uaSrUjSKk,youtube,Phuc Long,video,2026-05-05,52,1,1.9231,0.0,Phúc Long Hùng Vương Phú Quốc xin chào,0,0,
49,o0-vthKMlpk,youtube,Phuc Long,video,2026-03-10,69,1,1.4493,0.0,Flagship Phúc Long Dragon 82 Hàng Điếu,0,0,
576,pvOTxhearVM,youtube,Cheese Coffee,video,2026-01-28,132,1,0.7576,0.0,CHEESE COFFEE VISUALIZE - THE JOURNEY,0,0,
48,XpWf_EFRDO4,youtube,Phuc Long,video,2026-03-10,370,1,0.2703,0.0,HỒNG TRÀ MẬT ONG - KHI VỊ TRÀ ĐƯỢC NÂNG TẦM 🍯,0,0,
583,P2Bp0v7b_fc,youtube,Cheese Coffee,video,2022-11-21,203,1,0.4926,0.0,Season mới của Cheese có gì? | Cheese Coffee,0,0,
593,4WXSUphIYjU,youtube,Cheese Coffee,video,2022-11-02,82,1,1.2195,0.0,Những góc sống ảo tại Cheese Coffee Điện Biên Phủ,0,0,
42,dwJI1u5HIIk,youtube,Phuc Long,video,2026-03-12,177,1,0.565,0.0,Bộ Sưu Tập Merchandise Chạm Vị Tết Vui,0,0,
40,pmS2Atg9NHo,youtube,Phuc Long,video,2026-03-12,322,1,0.3106,0.0,Bộ Sưu Tập Xoài Cát Chín Cây,0,0,
598,GvvfC0gdgkk,youtube,KOI Thé Việt Nam,video,2017-10-31,382,1,0.2618,0.0,KOI Thé Việt Nam,0,0,
1375,3zyOJk1qtgw,youtube,Trung Nguyên Legend,video,2019-07-02,426,1,0.2347,0.0,Hành trình Từ Trái Tim đến với chiến sĩ và nhân dân đảo Hòn Sơn - Kiên Giang,0,0,
405,ONKul-nA0sI,youtube,Trung Nguyên Legend,video,2026-04-08,146,1,0.6849,0.0,"Nhật ký Hành trình Từ Trái Tim: Tiếp lửa khát vọng, tuổi trẻ Tây Bắc vững bước xây dựng quê hương",0,0,
34,BkgKpd2tVp0,youtube,Phuc Long,video,2026-03-15,110,0,0.0,0.0,✨ NHÌN LẠI NHỮNG KHOẢNH KHẮC NGÀY ĐẦU KHAI TRƯƠNG TẠI PHÚC LONG DRAGON 82 HÀNG ĐIẾU ✨,0,0,
218,y1RjPj7qsMs,youtube,Phuc Long,video,2022-01-21,1047,0,0.0,0.0,"Tết uống Ô Long Mãng Cầu, cầu qua môn!",0,0,
35,C-FY5kCSBgo,youtube,Phuc Long,video,2026-03-14,43,0,0.0,0.0,"CỬA HÀNG THỨ 200 - MỘT VỊ TRÀ ĐẬM, VẠN KHOẢNH KHẮC TÂM GIAO 🍃",0,0,
189,6d-o_3aNXNY,youtube,Phuc Long,video,2026-05-26,8,0,0.0,0.0,Những khoảnh khắc chia sẻ từ khách hàng trúng giải xe ly rinh quà của Phúc Long,0,0,
46,84l3_TFAejo,youtube,Phuc Long,video,2026-03-10,97,0,0.0,0.0,🍵 BST GẤU BÔNG TRÀ SƯ: TỪ ĐỒI TRÀ BÁT NGÁT ĐẾN TAY NGƯỜI THƯƠNG,0,0,
597,EpYYFC9UUms,youtube,KOI Thé Việt Nam,video,2017-11-07,39,0,0.0,0.0,PHT opening,0,0,
38,bfokc727kvc,youtube,Phuc Long,video,2026-03-12,23,0,0.0,0.0,Phúc Long Phoenix 285 Cách Mạng Tháng Tám Teasing,0,0,
217,zBvjsdCF6B8,youtube,Phuc Long,video,2022-01-21,2928,0,0.0,0.0,"Trà Ô Long Mãng Cầu, cầu được ước thấy!",0,0,
219,qof2t7vmH7w,youtube,Phuc Long,video,2022-01-21,1172,0,0.0,0.0,"Tết uống Ô Long Mãng Cầu, cầu thưởng cao!",0,0,
36,5MQvpKlSo3Y,youtube,Phuc Long,video,2026-03-12,33,0,0.0,0.0,Flagship Phúc Long Unicorn Lotte Mart Nam Sài Gòn,0,0,
44,F1arRTD-CYs,youtube,Phuc Long,video,2026-03-12,322,0,0.0,0.0,Bộ Sưu Tập Bánh - Chạm Vị Tết Vui,0,0,
220,bFOmeedcLgc,youtube,Phuc Long,video,2022-01-21,1648,0,0.0,0.0,"Tết uống Ô Long Mãng Cầu, cầu hết ế!",0,0,
45,Xj_KUOfiNW4,youtube,Phuc Long,video,2026-03-12,111,0,0.0,0.0,Bộ Sưu Tập Chạm Vị Tết vui,0,0,
33,wPtugdyGDDs,youtube,Phuc Long,video,2026-03-15,46,0,0.0,0.0,"Cửa hàng Phúc Long, Nguyễn Đình Thi Hà Nội",0,0,
37,aBHdnVpuLE4,youtube,Phuc Long,video,2026-03-12,108,0,0.0,0.0,Những Khoảnh Khắc Khai Trương Phúc Long Flagship Phoenix 285 Cách Mạng Tháng Tám,0,0,
773,66cWgM0LKu8,youtube,Highlands Coffee Vietnam,video,2017-09-26,0,0,,,Vietnam Highlands Coffee Live Stream,0,0,
